X,Y,FID,C_Date,C_Time,C_Day,County,RdwyID,MilePost,SSO_Lat,SSO_Long,P_TypeCD,P_Type,P_GenCD,P_Gender,P_Age,P_InjCD,P_Injury,P_LocCD,P_Locate,PreActCD,PrAction,ActCirCD,P_ActCir,SpctRxCD,SpctDrug
-9103281.204,2822196.082,1783,11/6/2018 16:47,4:47 PM,2: Mon,Monroe,90010000,2.188,24.56326,-81.7761633,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),8,Sidewalk,5,Walking/cycling on sidewalk,1,No improper action,1,No
-9123000.299,3257771.113,1784,3/20/2018 7:00,7:00 AM,2: Mon,Polk,16070000,1.779,28.0697495,-81.9533028,1,Pedestrian,2,Female,71,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),88,Unknown,9,"Not visible (dark clothing, no lighting, etc)",1,No
-9123061.191,3255902.475,1785,4/6/2018 22:31,10:31 PM,5: Thr,Polk,16100000,3.928,28.0549367,-81.9538498,3,Bicyclist,1,Male,37,4,Serious (Incapacitating),3,Intersection (other),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),2,Dart/dash,1,No
-9123396.463,3248528.58,1786,4/21/2018 8:47,8:47 AM,6: Fri,Polk,16250000,25.412,27.9964635,-81.9568616,3,Bicyclist,2,Female,55,4,Serious (Incapacitating),1,Intersection (marked crosswalk),4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),77,Other,1,No
-9124351.062,3259141.457,1787,6/5/2018 2:59,2:59 AM,2: Mon,Polk,16210000,2.678,28.080611,-81.9654369,3,Bicyclist,2,Female,46,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",1,No
-9123416.178,3250557.02,1788,9/27/2018 14:06,2:06 PM,4: Wed,Polk,16250000,26.52,28.0125517,-81.9570387,3,Bicyclist,1,Male,72,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9122926.305,3255903.724,1789,9/29/2018 5:30,5:30 AM,6: Fri,Polk,16100000,4.002,28.0549466,-81.9526381,1,Pedestrian,1,Male,35,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,77,Other,1,No
-9125251.614,3251301.36,1790,10/14/2018 22:30,10:30 PM,7: Sat,Polk,16003001,8.072,28.0184547,-81.9735267,3,Bicyclist,1,Male,38,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,88,Unknown,88,Unknown
-9183577.287,3163658.83,1791,3/1/2018 8:10,8:10 AM,4: Wed,Sarasota,17000000,0,27.321193,-82.497475,3,Bicyclist,2,Female,73,4,Serious (Incapacitating),1,Intersection (marked crosswalk),77,Other,1,No improper action,1,No
-9167498.639,3119814.555,1792,5/14/2018 13:00,1:00 PM,1: Sun,Sarasota,17050000,1.704,26.9707189,-82.3530381,1,Pedestrian,2,Female,60,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-9181790.074,3160845.979,1793,5/19/2018 21:43,9:43 PM,6: Fri,Sarasota,17008000,3.007,27.2987412,-82.4814202,3,Bicyclist,1,Male,33,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,9,"Not visible (dark clothing, no lighting, etc)",1,No
-8942424.018,2983406.169,1794,3/19/2018 16:35,4:35 PM,1: Sun,Miami-Dade,87000000,0,25.873369,-80.331159,3,Bicyclist,1,Male,78,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8935192.512,2979933.219,1795,4/2/2018 6:34,6:34 AM,1: Sun,Miami-Dade,87281000,8.201,25.8452949,-80.2661973,1,Pedestrian,1,Male,73,5,Fatal,77,Other,1,Crossing roadway,2,Dart/dash,1,No
-8935640.752,2979865.225,1796,4/9/2018 6:28,6:28 AM,1: Sun,Miami-Dade,87080900,34.686,25.8447452,-80.2702239,1,Pedestrian,1,Male,87,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8935201.986,2979912.933,1797,4/17/2018 5:26,5:26 AM,2: Mon,Miami-Dade,87080900,34.934,25.8451309,-80.2662824,1,Pedestrian,1,Male,52,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8938755.706,2980378.652,1798,4/23/2018 8:58,8:58 AM,1: Sun,Miami-Dade,87000000,0,25.848896,-80.298206,3,Bicyclist,1,Male,51,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8935085.835,2982653.877,1799,5/18/2018 22:24,10:24 PM,5: Thr,Miami-Dade,87038000,4.744,25.8672883,-80.265239,1,Pedestrian,1,Male,46,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,11,Improper passing,1,No
-8936670.468,2978042.228,1800,5/19/2018 12:34,12:34 PM,6: Fri,Miami-Dade,87000000,0,25.830006,-80.279474,1,Pedestrian,1,Male,14,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-8934921.973,2982858.713,1801,5/30/2018 20:35,8:35 PM,3: Tue,Miami-Dade,87000000,0,25.868944,-80.263767,1,Pedestrian,1,Male,20,4,Serious (Incapacitating),77,Other,77,Other,77,Other,1,No
-8939723.562,2982563.021,1802,6/4/2018 5:59,5:59 AM,1: Sun,Miami-Dade,87038000,2.154,25.8665539,-80.3069004,1,Pedestrian,2,Female,45,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,1,No improper action,1,No
-8939520.07,2979398.174,1803,6/6/2018 22:38,10:38 PM,3: Tue,Miami-Dade,87090000,11.644,25.8409692,-80.3050724,1,Pedestrian,1,Male,63,5,Fatal,5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8936961.324,2979380.623,1804,6/8/2018 6:23,6:23 AM,5: Thr,Miami-Dade,87080900,33.682,25.8408273,-80.2820868,1,Pedestrian,2,Female,57,4,Serious (Incapacitating),77,Other,77,Other,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8935899.458,2976404.826,1805,6/8/2018 8:40,8:40 AM,5: Thr,Miami-Dade,87090000,14.266,25.8167658,-80.2725479,3,Bicyclist,1,Male,81,5,Fatal,1,Intersection (marked crosswalk),6,"In roadway, other (working, playing, etc)",3,Failure to yield right-of-way,88,Unknown
-8936954.177,2979380.846,1806,6/12/2018 22:15,10:15 PM,2: Mon,Miami-Dade,87080900,33.686,25.8408291,-80.2820226,1,Pedestrian,1,Male,31,4,Serious (Incapacitating),5,Travel lane (other location),9,Working in trafficway (incident response),1,No improper action,1,No
-8936954.177,2979380.846,1807,6/12/2018 22:15,10:15 PM,2: Mon,Miami-Dade,87080900,33.686,25.8408291,-80.2820226,1,Pedestrian,1,Male,53,4,Serious (Incapacitating),1,Intersection (marked crosswalk),6,"In roadway, other (working, playing, etc)",1,No improper action,1,No
-8935294.592,2984427.437,1808,6/24/2018 19:01,7:01 PM,7: Sat,Miami-Dade,87281000,10.707,25.8816233,-80.2671143,3,Bicyclist,1,Male,51,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",88,Unknown
-8935187.08,2979991.267,1809,7/22/2018 1:22,1:22 AM,7: Sat,Miami-Dade,87281000,8.235,25.8457642,-80.2661485,3,Bicyclist,1,Male,33,4,Serious (Incapacitating),77,Other,1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8938971.22,2978944.323,1810,7/25/2018 13:30,1:30 PM,3: Tue,Miami-Dade,87090000,12.042,25.8372998,-80.300142,1,Pedestrian,1,Male,61,5,Fatal,8,Sidewalk,5,Walking/cycling on sidewalk,2,Dart/dash,1,No
-8937809.879,2978472.923,1811,8/5/2018 12:33,12:33 PM,7: Sat,Miami-Dade,87002000,0.257,25.8334884,-80.2897095,3,Bicyclist,1,Male,54,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8939732.523,2982562.377,1812,8/20/2018 15:05,3:05 PM,1: Sun,Miami-Dade,87038000,2.149,25.8665487,-80.3069809,1,Pedestrian,1,Male,54,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,11,Improper passing,1,No
-8935384.639,2979878.794,1813,8/22/2018 19:59,7:59 PM,3: Tue,Miami-Dade,87080900,34.83,25.8448549,-80.2679232,1,Pedestrian,1,Male,0,4,Serious (Incapacitating),77,Other,6,"In roadway, other (working, playing, etc)",2,Dart/dash,88,Unknown
-8938717.645,2979421.378,1814,9/27/2018 7:59,7:59 AM,4: Wed,Miami-Dade,87080900,32.692,25.8411568,-80.2978641,1,Pedestrian,1,Male,74,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8938003.898,2985134.88,1815,10/10/2018 10:27,10:27 AM,3: Tue,Miami-Dade,87002000,3.966,25.8873408,-80.2914524,1,Pedestrian,1,Male,52,4,Serious (Incapacitating),1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,1,No improper action,1,No
-8939375.956,2982566.509,1816,10/20/2018 19:58,7:58 PM,6: Fri,Miami-Dade,87038000,2.348,25.8665821,-80.3037778,1,Pedestrian,1,Male,82,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,1,No improper action,1,No
-8935835.416,2977171.427,1817,12/9/2018 21:45,9:45 PM,7: Sat,Miami-Dade,87250000,0.514,25.8229648,-80.2719726,1,Pedestrian,2,Female,31,5,Fatal,77,Other,1,Crossing roadway,8,"Inattentive (talking, eating, etc)",1,No
-8938940.786,2982567.338,1818,12/29/2018 18:06,6:06 PM,6: Fri,Miami-Dade,87038000,2.591,25.8665888,-80.2998686,1,Pedestrian,2,Female,94,5,Fatal,77,Other,1,Crossing roadway,77,Other,1,No
-8917271.931,3103480.57,1819,2/27/2018 19:45,7:45 PM,2: Mon,Palm Beach,93150000,0,26.839871,-80.105214,1,Pedestrian,1,Male,62,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8915743.737,3099586.235,1820,9/15/2018 22:02,10:02 PM,6: Fri,Palm Beach,93000000,0,26.808652,-80.091486,1,Pedestrian,1,Male,21,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8916293.878,3099605.069,1821,10/13/2018 11:52,11:52 AM,6: Fri,Palm Beach,93000000,0,26.808803,-80.096428,1,Pedestrian,2,Female,44,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-8917327.981,3101437.716,1822,11/16/2018 9:32,9:32 AM,5: Thr,Palm Beach,93150000,10.05,26.8234955,-80.1057175,3,Bicyclist,1,Male,16,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9046920.096,3280008.653,1823,7/7/2018 22:35,10:35 PM,6: Fri,Osceola,92030000,9.681,28.2458708,-81.2698629,3,Bicyclist,2,Female,57,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9048041.974,3280011.168,1824,11/21/2018 7:21,7:21 AM,3: Tue,Osceola,92030000,9.067,28.2458907,-81.2799409,3,Bicyclist,1,Male,16,5,Fatal,2,Intersection (unmarked crosswalk),1,Crossing roadway,2,Dart/dash,1,No
-9048041.974,3280011.168,1825,11/21/2018 7:21,7:21 AM,3: Tue,Osceola,92030000,9.067,28.2458907,-81.2799409,3,Bicyclist,1,Male,16,5,Fatal,2,Intersection (unmarked crosswalk),1,Crossing roadway,2,Dart/dash,1,No
-9059411.295,3332730.128,1826,3/13/2018 22:07,10:07 PM,2: Mon,Seminole,77080000,4.895,28.6622625,-81.3820732,1,Pedestrian,2,Female,71,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9057596.03,3332860.051,1827,5/17/2018 11:04,11:04 AM,4: Wed,Seminole,77080000,5.912,28.6632866,-81.3657664,3,Bicyclist,1,Male,37,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),88,Unknown,1,No
-8926047.57,3003138.165,1828,11/8/2018 20:08,8:08 PM,4: Wed,Broward,86230000,1.515,26.0327487,-80.1840469,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-8931736.231,3003348.938,1829,11/15/2018 6:47,6:47 AM,4: Wed,Broward,86000000,0,26.03445,-80.235149,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8923271.94,3000263.521,1830,11/23/2018 10:01,10:01 AM,5: Thr,Broward,86000000,0,26.009543,-80.159113,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),77,Other,77,Other,1,No improper action,1,No
-8921502.961,3001405.818,1831,12/20/2018 16:51,4:51 PM,4: Wed,Broward,86010000,3.127,26.0187648,-80.143222,4,Other cyclist,0,N/A,0,4,Serious (Incapacitating),6,Bicycle lane,77,Other,77,Other,88,Unknown
-8922134.365,3000677.234,1832,12/25/2018 2:45,2:45 AM,2: Mon,Broward,86000000,0,26.012883,-80.148894,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),3,Intersection (other),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-8923084.032,2998624.776,1833,12/27/2018 21:14,9:14 PM,4: Wed,Broward,86018000,5.628,25.9963121,-80.157425,3,Bicyclist,0,N/A,0,5,Fatal,5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",2,Yes
-9209459.846,3243540.922,1834,2/3/2018 19:54,7:54 PM,6: Fri,Pinellas,15150000,18.082,27.9568946,-82.7299819,1,Pedestrian,1,Male,28,4,Serious (Incapacitating),5,Travel lane (other location),7,Adjacent to roadway (shoulder median),2,Dart/dash,88,Unknown
-9219284.707,3245782.14,1835,6/5/2018 9:31,9:31 AM,2: Mon,Pinellas,15220000,0.644,27.9746768,-82.8182401,3,Bicyclist,1,Male,26,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9217248.216,3243715.773,1836,6/6/2018 10:31,10:31 AM,3: Tue,Pinellas,15010000,0,27.958282,-82.799946,3,Bicyclist,1,Male,45,4,Serious (Incapacitating),7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-9220400.006,3245709.814,1837,6/12/2018 20:38,8:38 PM,2: Mon,Pinellas,15000000,0,27.974103,-82.828259,3,Bicyclist,1,Male,58,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,77,Other,1,No
-9220376.406,3246002.498,1838,6/16/2018 12:05,12:05 PM,6: Fri,Pinellas,15000000,0,27.976425,-82.828047,3,Bicyclist,1,Male,77,5,Fatal,4,Midblock (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9202678.784,3244512.044,1839,8/11/2018 3:35,3:35 AM,6: Fri,Pinellas,15040000,8.175,27.9646,-82.6690666,1,Pedestrian,1,Male,36,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",77,Other,1,No
-9214498.179,3244022.983,1840,8/30/2018 23:05,11:05 PM,4: Wed,Pinellas,15007000,3.798,27.9607196,-82.775242,1,Pedestrian,2,Female,47,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-9065475.402,3288413.292,1841,3/7/2018 16:19,4:19 PM,3: Tue,Osceola,92000000,0,28.31236,-81.436548,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),8,Going to/from school (K-12),1,No improper action,1,No
-9067845.172,3287750.354,1842,7/23/2018 23:39,11:39 PM,1: Sun,Osceola,92000000,0,28.307117,-81.457836,1,Pedestrian,0,N/A,0,5,Fatal,77,Other,77,Other,77,Other,88,Unknown
-9063240.251,3287413.385,1843,8/5/2018 15:01,3:01 PM,7: Sat,Osceola,92090000,14.607,28.3044519,-81.4164693,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),8,Sidewalk,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-9061412.017,3286316.735,1844,8/23/2018 11:35,11:35 AM,4: Wed,Osceola,92000000,0,28.295778,-81.400046,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),9,Median/crossing island,77,Other,1,No improper action,1,No
-9061816.953,3287463.113,1845,9/21/2018 19:57,7:57 PM,5: Thr,Osceola,92010000,11.783,28.3048452,-81.4036836,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,1,No improper action,1,No
-9063330.598,3284071.157,1846,9/25/2018 22:55,10:55 PM,2: Mon,Osceola,92010000,9.335,28.2780145,-81.4172809,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9066564.018,3287400.362,1847,10/27/2018 19:56,7:56 PM,6: Fri,Osceola,92090000,12.788,28.3043489,-81.4463272,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-9064103.612,3284640.938,1848,11/29/2018 18:24,6:24 PM,4: Wed,Osceola,92000000,0,28.282522,-81.424225,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),88,Unknown,88,Unknown,88,Unknown,88,Unknown
-9388466.246,3560406,1849,3/22/2018 13:56,1:56 PM,4: Wed,Leon,55090000,0.921,30.441326,-84.3380232,1,Pedestrian,2,Female,27,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,88,Unknown,1,No
-9380071.029,3562315.747,1850,3/30/2018 6:32,6:32 AM,5: Thr,Leon,55005000,1.355,30.4561155,-84.2626077,1,Pedestrian,2,Female,50,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",1,No
-9383577.939,3556690.795,1851,5/5/2018 21:17,9:17 PM,6: Fri,Leon,55190000,0.968,30.4125482,-84.2941108,1,Pedestrian,1,Male,58,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",1,No
-9382971.236,3560840.092,1852,5/23/2018 21:19,9:19 PM,3: Tue,Leon,55060000,7.98,30.4446879,-84.2886607,1,Pedestrian,1,Male,56,5,Fatal,8,Sidewalk,5,Walking/cycling on sidewalk,1,No improper action,1,No
-9382647.33,3560840.88,1853,6/6/2018 19:45,7:45 PM,3: Tue,Leon,55060000,8.152,30.444694,-84.285751,1,Pedestrian,2,Female,62,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9377949.98,3558936.211,1854,6/7/2018 17:59,5:59 PM,4: Wed,Leon,55080000,2.332,30.4299421,-84.243554,3,Bicyclist,1,Male,72,4,Serious (Incapacitating),1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,12,Wrong-way riding/walking,1,No
-9376055.856,3560955.619,1855,6/23/2018 19:52,7:52 PM,6: Fri,Leon,55003000,6.859,30.4455826,-84.2265388,1,Pedestrian,1,Male,16,4,Serious (Incapacitating),77,Other,77,Other,2,Dart/dash,1,No
-9383746.61,3559645.514,1856,8/26/2018 0:42,12:42 AM,7: Sat,Leon,55006000,0,30.435436,-84.295626,1,Pedestrian,1,Male,19,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-9386875.023,3562214.567,1857,9/16/2018 22:00,10:00 PM,7: Sat,Leon,55000000,0,30.455332,-84.323729,1,Pedestrian,2,Female,24,4,Serious (Incapacitating),77,Other,77,Other,7,Entering/exiting parked/standing vehicle,88,Unknown
-9385650.174,3562138.376,1858,10/6/2018 8:56,8:56 AM,6: Fri,Leon,55000000,0,30.454742,-84.312726,1,Pedestrian,1,Male,21,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),12,Wrong-way riding/walking,1,No
-9376055.01,3561082.911,1859,10/18/2018 20:33,8:33 PM,4: Wed,Leon,55003000,6.927,30.4465684,-84.2265312,1,Pedestrian,2,Female,67,5,Fatal,5,Travel lane (other location),1,Crossing roadway,77,Other,88,Unknown
-9382636.421,3561267.122,1860,10/21/2018 15:11,3:11 PM,7: Sat,Leon,55000000,0,30.447995,-84.285653,3,Bicyclist,1,Male,28,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9383561.519,3556690.872,1861,10/31/2018 21:11,9:11 PM,3: Tue,Leon,55190000,0.977,30.4125488,-84.2939633,1,Pedestrian,1,Male,17,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-9381694.657,3556700.192,1862,11/10/2018 18:16,6:16 PM,6: Fri,Leon,55000000,0,30.412621,-84.277193,1,Pedestrian,2,Female,35,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,2,Dart/dash,1,No
-9376062.435,3560105.79,1863,12/3/2018 19:37,7:37 PM,1: Sun,Leon,55003000,6.405,30.4390009,-84.2265979,1,Pedestrian,2,Female,74,5,Fatal,5,Travel lane (other location),1,Crossing roadway,88,Unknown,1,No
-9388446.966,3561794.103,1864,12/24/2018 19:10,7:10 PM,1: Sun,Leon,55060000,0,30.452076,-84.33785,1,Pedestrian,1,Male,54,5,Fatal,77,Other,1,Crossing roadway,88,Unknown,2,Yes
-8929078.744,2970120.963,1865,3/16/2018 14:00,2:00 PM,5: Thr,Miami-Dade,87120000,16.86,25.7659401,-80.2112764,1,Pedestrian,0,N/A,80,4,Serious (Incapacitating),77,Other,77,Other,1,No improper action,1,No
-8929451.041,2970914.493,1866,4/5/2018 11:51,11:51 AM,4: Wed,Miami-Dade,87085000,1.453,25.7723596,-80.2146208,1,Pedestrian,1,Male,76,4,Serious (Incapacitating),77,Other,5,Walking/cycling on sidewalk,1,No improper action,1,No
-8931864.114,2975472.728,1867,4/15/2018 2:30,2:30 AM,7: Sat,Miami-Dade,87090000,16.726,25.8092281,-80.2362978,1,Pedestrian,1,Male,36,4,Serious (Incapacitating),77,Other,1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8932229.298,2972913.174,1868,4/9/2018 5:15,5:15 AM,1: Sun,Miami-Dade,87240000,3.352,25.788527,-80.2395783,1,Pedestrian,2,Female,58,5,Fatal,77,Other,1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8928847.644,2970954.989,1869,4/24/2018 7:25,7:25 AM,2: Mon,Miami-Dade,87053001,1.621,25.7726872,-80.2092004,1,Pedestrian,2,Female,49,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8929485.227,2972795.513,1870,4/25/2018 13:20,1:20 PM,3: Tue,Miami-Dade,87085000,2.504,25.7875753,-80.2149279,1,Pedestrian,2,Female,47,4,Serious (Incapacitating),88,Unknown,88,Unknown,88,Unknown,1,No
-8926687.79,2977477.919,1871,4/27/2018 19:38,7:38 PM,5: Thr,Miami-Dade,87250000,5.642,25.8254431,-80.1897981,3,Bicyclist,1,Male,54,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
